sym,action,amt,cuid0,cuid1,actor,source,destination,note,tuid,external_id,timestamp,ref_tuid
USD,transfer,30,x7Jz3dDsU0SaEA3B,,x7Jz3dDsU0SaEA3B,wx7Jz3dDU0SaEA3B,w9rhEjwSUkWsAwoH,,1CSP-QWT3,,1498915035223,
USD,transfer,5,uus4VlKrwGqthzgM,,uus4VlKrwGqthzgM,wuus4VlKwGqthzgM,w946tWeirWMcrELy,,5E4L-ILHS,,1498915306158,
USD,transfer,1,uus4VlKrwGqthzgM,,uus4VlKrwGqthzgM,wuus4VlKwGqthzgM,w946tWeirWMcrELy,,DJHT-COHQ,,1498915330940,
USD,init_withdraw,30,Ol56R0sqQy1mkGnd,,Ol56R0sqQy1mkGnd,wOl56R0sQy1mkGnd,,,MD2Y-ROSY,ee2c3dc9-4cfdff3c0,1498915542250,
USD,init_withdraw,5.37,Ol56R0sqQy1mkGnd,,Ol56R0sqQy1mkGnd,wpLqj6bQdtp1vwiZ,,,QJOL-SMU6,2f3573f1-4cfdff3c0,1498915612776,
USD,init_withdraw,15,PMn4QN1RaNYsW1Rd,,PMn4QN1RaNYsW1Rd,wPMn4QN1aNYsW1Rd,,,4R4G-PKYK,303573f1-4cfdff3c0,1498915614816,
USD,card_auth,25.5,XUJbDJe3wDiaFNMJ,,XUJbDJe3wDiaFNMJ,wFRBL3f7YMjUabRB,,VALUE VILLR HILLMDUS,I8K1-9ILI,V.07,1498915925905,
USD,card_pending,25.5,XUJbDJe3wDiaFNMJ,,XUJbDJe3wDiaFNMJ,wFRBL3f7YMjUabRB,,VALUE 5119,I8K1-9ILI,V.07,1498915931562,
USD,transfer,40,1r4WfqiKSNdPEnlW,,1r4WfqiKSNdPEnlW,w8wk5wnm7A9YO0U0,wU3YEhWU4O1fNYvJ,,VGNE-MLJV,,1498916020362,
USD,transfer,3,mNPEG7raG7D151Vh,,mNPEG7raG7D151Vh,wiTPmWnnziHWUoei,w48yxSCSJF0zx3uR,,7CWM-FJDF,,1498916344923,
USD,recurring_pay_from_bank,90,DnQ11M4g7KP2qVgZ,Ol56R0sqQy1mkGnd,DnQ11M4g7KP2qVgZ,wDnQ11M47KP2qVgZ,wOl56R0sQy1mkGnd,1812Rent,5UF4-LN8L,,1498917113339,
USD,cancel,0,DnQ11M4g7KP2qVgZ,Ol56R0sqQy1mkGnd,,wDnQ11M47KP2qVgZ,wOl56R0sQy1mkGnd,,5UF4-LN8L,,1498917114163,
USD,recurring_pay_from_bank,90,DnQ11M4g7KP2qVgZ,Ol56R0sqQy1mkGnd,DnQ11M4g7KP2qVgZ,wDnQ11M47KP2qVgZ,wOl56R0sQy1mkGnd,1812Rent,DPFA-KW9S,,1498917123756,
USD,cancel,0,DnQ11M4g7KP2qVgZ,Ol56R0sqQy1mkGnd,,wDnQ11M47KP2qVgZ,wOl56R0sQy1mkGnd,,DPFA-KW9S,,1498917124433,
USD,pay_from_bank,20,ltjeCrGpPoP59p5Z,IKjPZbcr5nsbYmCb,ltjeCrGpPoP59p5Z,wltjeCrGPoP59p5Z,wIKjPZbc5nsbYmCb,,I119-VTZ1,f1c663ac-4cfdff3c0,1498917218185,
USD,init_deposit,20,ltjeCrGpPoP59p5Z,,ltjeCrGpPoP59p5Z,,wltjeCrGPoP59p5Z,,I119-VTZ1,f1c663ac-4cfdff3c0,1498917218186,
USD,cancel,0,iQcdMpJOJlSGddg1,0qEx1nIdsFI7Y5Jf,iQcdMpJOJlSGddg1,wObM4uGYkffFl94L,wObM4uGYkffFl94L,,IQSU-L393,,1498917292016,
USD,create_wallet,0,UBwQYp3LrrW6MUXu,,UBwQYp3LrrW6MUXu,wUBwQYp3rrW6MUXu,wUBwQYp3rrW6MUXu,,EAL8-ETLA,,1498917301428,
USD,card_auth,7.1,U29FQ99HRARDERAP,,U29FQ99HRARDERAP,wMxx8XiJHsONRqaV,,GRAMERCY BK     NYUS,WHJK-G4PG,V.21,1498917414995,
USD,card_pending,7.1,U29FQ99HRARDERAP,,U29FQ99HRARDERAP,wMxx8XiJHsONRqaV,,GRAMGELS,WHJK-G4PG,V.21,1498917418953,
USD,card_auth,12,wuFAtaRBzYNFPZaT,,wuFAtaRBzYNFPZaT,wsU4RLy0el3HWR3P,,BBQ PARADIUAN     PR,H8KE-7TXF,V.08,1498917500151,
USD,card_pending,12,wuFAtaRBzYNFPZaT,,wuFAtaRBzYNFPZaT,wsU4RLy0el3HWR3P,,BBQ  INC,H8KE-7TXF,V.08,1498917504561,
USD,transfer,5,uus4VlKrwGqthzgM,,uus4VlKrwGqthzgM,wuus4VlKwGqthzgM,w946tWeirWMcrELy,,GJGA-XMM2,,1498917623976,
USD,transfer,1,uus4VlKrwGqthzgM,,uus4VlKrwGqthzgM,wuus4VlKwGqthzgM,w946tWeirWMcrELy,,EVLL-BZGL,,1498917653453,
USD,create_wallet,0,D3ZxF3wqFxrG7qG0,,D3ZxF3wqFxrG7qG0,wD3ZxF3wFxrG7qG0,wD3ZxF3wFxrG7qG0,,XSUD-HUWE,,1498918072795,
USD,init_deposit,1,U29FQ99HRARDERAP,,U29FQ99HRARDERAP,,wU29FQ99RARDERAP,tt,OHC7-47D4,81375c2d-4cfdff3c0,1498918288581,
USD,init_deposit,0,0nBWFKpjf15Am6I5,,0nBWFKpjf15Am6I5,,w0nBWFKpf15Am6I5,,8KQQ-4FM7,a2fc7235-4cfdff3c0,1498918305764,
USD,transfer,30,EJDwC8eGF2g2aqNQ,,EJDwC8eGF2g2aqNQ,wEJDwC8eF2g2aqNQ,wAEXT0Y3Y1odhIRV,Happhday,Y74E-O4VK,,1498918346187,
USD,pay_from_bank,90,DnQ11M4g7KP2qVgZ,Ol56R0sqQy1mkGnd,DnQ11M4g7KP2qVgZ,wDnQ11M47KP2qVgZ,wOl56R0sQy1mkGnd,Junt,I9L4-P3RY,1aa6b37c-4cfdff3c0,1498918424356,
USD,init_deposit,90,DnQ11M4g7KP2qVgZ,,DnQ11M4g7KP2qVgZ,,wDnQ11M47KP2qVgZ,,I9L4-P3RY,1aa6b37c-4cfdff3c0,1498918424357,
USD,create_wallet,0,Jv7XP2c5eqGDcibz,,Jv7XP2c5eqGDcibz,wJv7XP2ceqGDcibz,wJv7XP2ceqGDcibz,,L2NC-RWTS,,1498918762464,
USD,create_chore,10,cdBrGHF2jMvl3nQ9,z5Vjwk8NZhgQDLyq,cdBrGHF2jMvl3nQ9,wzdy6Wn8VXd8Rt2b,wzdy6Wn8VXd8Rt2b,,YXNR-73O3,,1498919052181,
USD,cancel,0,1jvPuwuW1NncJkcz,DiHnwKdVLFrkGIvv,1jvPuwuW1NncJkcz,wsxhrab5YfnQNM9S,wsxhrab5YfnQNM9S,,9776-WUXE,,1498919231173,
USD,card_auth,8,Mh4hfow2Acx4b5OL,,Mh4hfow2Acx4b5OL,wI4gHAHKb5uLNp3J,,SWA INFLIGE VILLCAUS,4DCQ-8GQU,V.09,1498919455444,
USD,card_pending,8,Mh4hfow2Acx4b5OL,,Mh4hfow2Acx4b5OL,wI4gHAHKb5uLNp3J,,SWA WIFI,4DCQ-8GQU,V.09,1498919459301,
USD,recurring_deposit,11,b4QKrpkLjjLQGuPK,,b4QKrpkLjjLQGuPK,,wUUo6QY0EL64pBjK,Alce,TS76-MWQG,,1498919504260,
USD,init_deposit,11,b4QKrpkLjjLQGuPK,,b4QKrpkLjjLQGuPK,,wUUo6QY0EL64pBjK,Alce,NURH-T74Y,1588a9fe-4cfdff3c0,1498919504275,TS76-MWQG
USD,create_wallet,0,OCQANw7zQN9kodYH,,OCQANw7zQN9kodYH,wOCQANw7QN9kodYH,wOCQANw7QN9kodYH,,43TX-7F8Y,,1498919534653,
USD,transfer,25,b4QKrpkLjjLQGuPK,,b4QKrpkLjjLQGuPK,wb4QKrpkjjLQGuPK,wUUo6QY0EL64pBjK,,5NT1-GRHB,,1498919539275,
USD,init_withdraw,75,NOWjeaUkiZvyljWn,,NOWjeaUkiZvyljWn,wNOWjeaUiZvyljWn,,Julnts,5VTK-RF13,e17e861c-4cfdff3c0,1498919547594,
USD,init_deposit,0,x7Jz3dDsU0SaEA3B,,x7Jz3dDsU0SaEA3B,,w9rhEjwSUkWsAwoH,,51CI-FRUK,657baa80-4cfdff3c0,1498919725136,
USD,pending_request,75,NOWjeaUkiZvyljWn,gerek.il.com,NOWjeaUkiZvyljWn,wNOWjeaUiZvyljWn,,Paymenst 1st,EWD9-4IOF,,1498919738055,
USD,card_auth,54.4,oYnkY03qnNF9gS3M,,oYnkY03qnNF9gS3M,w2v3B1uPCmBMSkRt,,PILOT     ille  TNUS,F7UR-1J63,V.10,1498920027765,
USD,card_pending,54.4,oYnkY03qnNF9gS3M,,oYnkY03qnNF9gS3M,w2v3B1uPCmBMSkRt,,PT,F7UR-1J63,V.10,1498920030532,
USD,card_auth,25.11,BA2LLHVNWIWBB8MO,,BA2LLHVNWIWBB8MO,wBA2LLHVWIWBB8MO,,LAUGHING MK     NYUS,QH3N-AECN,V.22,1498920189373,
USD,card_pending,25.11,BA2LLHVNWIWBB8MO,,BA2LLHVNWIWBB8MO,wBA2LLHVWIWBB8MO,,LAUGHIFEE NO,QH3N-AECN,V.22,1498920191378,
USD,init_deposit,34.51,49KnXVn9Cc6alB57,,49KnXVn9Cc6alB57,,w9aZRRwrrHpqqNcW,Transfersavings.,IHJ4-7CKN,63384d9b-4cfdff3c0,1498920197193,
USD,card_auth,7.11,z5Vjwk8NZhgQDLyq,,z5Vjwk8NZhgQDLyq,wzdy6Wn8VXd8Rt2b,,SQ *TOMS Nk     NYUS,KWA8-JAKR,V.23,1498920320396,
USD,card_pending,7.11,z5Vjwk8NZhgQDLyq,,z5Vjwk8NZhgQDLyq,wzdy6Wn8VXd8Rt2b,,SQ *YORK,KWA8-JAKR,V.23,1498920327358,
USD,cancel,0,oYnkY03qnNF9gS3M,,oYnkY03qnNF9gS3M,w2v3B1uPCmBMSkRt,wUeoK0ZYrUyBPlE7,,1BWJ-9YCS,,1498920328315,
USD,pay_from_bank,0,6WcTF9rf9q9RAT5q,yo97lEEGDEAlFofE,6WcTF9rf9q9RAT5q,w6WcTF9r9q9RAT5q,wyo97lEEDEAlFofE,JulyRent,CQ3S-CIT1,193bac02-4cfdff3c0,1498920371872,
USD,init_deposit,0,6WcTF9rf9q9RAT5q,,6WcTF9rf9q9RAT5q,,w6WcTF9r9q9RAT5q,,CQ3S-CIT1,193bac02-4cfdff3c0,1498920371873,
USD,request,54.4,oYnkY03qnNF9gS3M,SKqpJ49QRLVqJXjg,oYnkY03qnNF9gS3M,w2v3B1uPCmBMSkRt,wSKqpJ49RLVqJXjg,Gumter,CVCK-Q1EG,,1498920436361,
USD,init_deposit,50,14ibKr9j3Rhvuaj6,,14ibKr9j3Rhvuaj6,,w14ibKr93Rhvuaj6,,5S31-3I53,da10392e-4cfdff3c0,1498920437031,
USD,complete,0,02rohTz0FVZIMwmA,,02rohTz0FVZIMwmA,wq8tLNHJgcf2pPU9,wq8tLNHJgcf2pPU9,,LMMC-WD55,,1498920554541,
USD,complete,0,02rohTz0FVZIMwmA,,02rohTz0FVZIMwmA,wq8tLNHJgcf2pPU9,wq8tLNHJgcf2pPU9,,4MLB-9Q34,,1498920557822,
USD,init_deposit,0,sWytzZ8PIFfzvwtW,,sWytzZ8PIFfzvwtW,,wsWytzZ8IFfzvwtW,,UQVJ-YHW7,fe45e8a9-4cfdff3c0,1498920643602,
USD,transfer,9,lVQs3dnQUxcVjDOm,,lVQs3dnQUxcVjDOm,wlVQs3dnUxcVjDOm,wMDYPMWtOUC8Wm3b,Load ishes,8Y9E-ED37,,1498920782574,
USD,card_auth,6.1,EK7yk4LQqk0ZtQhC,,EK7yk4LQqk0ZtQhC,w1RfMVYOy3jo0Ggo,,TED'S MUSIRE    MDUS,1LTR-LLVN,V.24,1498920801562,
USD,card_declined,0,EK7yk4LQqk0ZtQhC,,EK7yk4LQqk0ZtQhC,w1RfMVYOy3jo0Ggo,,,1LTR-LLVN,V.24,1498920808824,
USD,cancel,0,lVQs3dnQUxcVjDOm,K0G2mWJ7YXc6vMrz,lVQs3dnQUxcVjDOm,wMDYPMWtOUC8Wm3b,wMDYPMWtOUC8Wm3b,,U6Y2-4DDB,,1498920826423,
USD,cancel,0,lVQs3dnQUxcVjDOm,K0G2mWJ7YXc6vMrz,lVQs3dnQUxcVjDOm,wMDYPMWtOUC8Wm3b,wMDYPMWtOUC8Wm3b,,KMBZ-MT9X,,1498920829399,
USD,cancel,0,lVQs3dnQUxcVjDOm,K0G2mWJ7YXc6vMrz,lVQs3dnQUxcVjDOm,wMDYPMWtOUC8Wm3b,wMDYPMWtOUC8Wm3b,,847A-INIV,,1498920836148,
USD,cancel,0,lVQs3dnQUxcVjDOm,K0G2mWJ7YXc6vMrz,lVQs3dnQUxcVjDOm,wMDYPMWtOUC8Wm3b,wMDYPMWtOUC8Wm3b,,4DXI-8I7V,,1498920839895,
USD,cancel,0,lVQs3dnQUxcVjDOm,K0G2mWJ7YXc6vMrz,lVQs3dnQUxcVjDOm,wMDYPMWtOUC8Wm3b,wMDYPMWtOUC8Wm3b,,213K-EB6X,,1498920842719,
USD,card_auth,6.1,EK7yk4LQqk0ZtQhC,,EK7yk4LQqk0ZtQhC,w1RfMVYOy3jo0Ggo,,TED'S MUSIRE    MDUS,TXJ2-V2OH,V.11,1498920861340,
USD,card_pending,6.1,EK7yk4LQqk0ZtQhC,,EK7yk4LQqk0ZtQhC,w1RfMVYOy3jo0Ggo,,TED'S SHOP,TXJ2-V2OH,V.11,1498920863845,
USD,card_auth,0,QhlppMk54dC3RDnc,,QhlppMk54dC3RDnc,wgO7IzSAs9cNmhra,,BOOKSPAN  K     NYUS,ZFMP-NEWA,V.25,1498920871554,
USD,card_auth,30,QhlppMk54dC3RDnc,,QhlppMk54dC3RDnc,wgO7IzSAs9cNmhra,,BOM*BOTM 3K     NYUS,641M-UO1R,V.12,1498920873576,
USD,card_pending,30,QhlppMk54dC3RDnc,,QhlppMk54dC3RDnc,wgO7IzSAs9cNmhra,,BOM*ONTH,641M-UO1R,V.12,1498920879082,
USD,pending_request,40,p9sqd7Rh4pqH4H7g,bronzepingmail.com,p9sqd7Rh4pqH4H7g,wp9sqd7R4pqH4H7g,,Addlet,DQBE-RQ7C,,1498920892699,
USD,pay,5,xOtCM4GJZVPqbPuB,wZpmD4X246WIPBXQ,xOtCM4GJZVPqbPuB,wxOtCM4GZVPqbPuB,wwZpmD4X46WIPBXQ,,X57B-BK4H,1a3dad0d-4cfdff3c0,1498921246943,
USD,card_auth,99.9,QhlppMk54dC3RDnc,,QhlppMk54dC3RDnc,wgO7IzSAs9cNmhra,,BOM*BOTM EK     NYUS,D61N-C2MK,V.26,1498921273178,
USD,card_pending,99.9,QhlppMk54dC3RDnc,,QhlppMk54dC3RDnc,wgO7IzSAs9cNmhra,,BOM*XTRA,D61N-C2MK,V.26,1498921275164,
USD,recurring_transfer,3,3keXHcAwTixuLTR8,,3keXHcAwTixuLTR8,wy0UyRhFzRVpCPnx,wyoF9nRNnDlpgE81,,8VPC-I29Y,,1498921452207,
USD,transfer,3,3keXHcAwTixuLTR8,,3keXHcAwTixuLTR8,wy0UyRhFzRVpCPnx,wyoF9nRNnDlpgE81,,9649-ZG3K,,1498921452222,8VPC-I29Y
USD,init_withdraw,7,3keXHcAwTixuLTR8,,3keXHcAwTixuLTR8,wy0UyRhFzRVpCPnx,,,VDLW-P54S,5e7c97bb-4cfdff3c0,1498921535942,
USD,card_auth,0,3vZw1UzBZLVrpDyN,,3vZw1UzBZLVrpDyN,wwcfm9iGc6Rf0SN2,,GOOGLE *SEyhelp#CAUS,ZX9E-4B1B,V.13,1498921563172,
USD,card_auth,99.4,3vZw1UzBZLVrpDyN,,3vZw1UzBZLVrpDyN,wwcfm9iGc6Rf0SN2,,GOOGLE *Yoyhelp#CAUS,UTT9-L5QQ,V.14,1498921565603,
USD,card_pending,99.4,3vZw1UzBZLVrpDyN,,3vZw1UzBZLVrpDyN,wwcfm9iGc6Rf0SN2,,GOOGLEVideos,UTT9-L5QQ,V.14,1498921571208,
USD,card_auth,5.21,a9bcyOHVuvskjTBz,,a9bcyOHVuvskjTBz,wTb2ngcToXrO1h8J,,SQ *AYEONEonio  TXUS,4BL6-O79G,V.27,1498921628984,
USD,card_pending,5.21,a9bcyOHVuvskjTBz,,a9bcyOHVuvskjTBz,wTb2ngcToXrO1h8J,,SQ *AYIL.COM,4BL6-O79G,V.27,1498921631635,
USD,card_auth,2,4scwj7Vi3fnN3gIq,,4scwj7Vi3fnN3gIq,wdLC7LD7EcbigSHC,,VISIT PATRNCISCOCAUS,RFRW-LHRZ,V.28,1498921818501,
USD,card_declined,0,4scwj7Vi3fnN3gIq,,4scwj7Vi3fnN3gIq,wdLC7LD7EcbigSHC,,,RFRW-LHRZ,V.28,1498921822454,
USD,transfer,45,nAIKbmwXAT1Bv9yX,,nAIKbmwXAT1Bv9yX,wBcWh24IzbwqNREO,wnAIKbmwAT1Bv9yX,,CX4R-KFBC,,1498921825939,
USD,create_wallet,0,aoOSkwVNJn99aUFV,,aoOSkwVNJn99aUFV,waoOSkwVJn99aUFV,waoOSkwVJn99aUFV,,MMW8-K9U5,,1498922087777,
USD,pay,54.4,SKqpJ49QRLVqJXjg,oYnkY03qnNF9gS3M,SKqpJ49QRLVqJXjg,wSKqpJ49RLVqJXjg,w2v3B1uPCmBMSkRt,,CVCK-Q1EG,,1498922094881,
USD,pay,90,LObjb0jpufDG9FEM,Ol56R0sqQy1mkGnd,LObjb0jpufDG9FEM,wLObjb0jufDG9FEM,wOl56R0sQy1mkGnd,Rt,8IQP-LL5D,d10b471e-4cfdff3c0,1498922126487,
USD,transfer,3,8x8kQ2sfwlpyJrwn,,8x8kQ2sfwlpyJrwn,w8x8kQ2swlpyJrwn,wZvtZfHi3GHAGuCX,Satuores,NC3R-C1DM,,1498922193704,
USD,transfer,3,8x8kQ2sfwlpyJrwn,,8x8kQ2sfwlpyJrwn,w8x8kQ2swlpyJrwn,w8ZvMkomhAxUBckw,Satuores,7PPW-F1LX,,1498922218884,
USD,card_auth,78.1,W60XbUWjhiol8zQf,,W60XbUWjhiol8zQf,wuwGfAadPBs7Qh4W,,CUB FOODS       MNUS,KFLU-ZN5V,V.29,1498922245063,
USD,transfer,25,8x8kQ2sfwlpyJrwn,,8x8kQ2sfwlpyJrwn,w8x8kQ2swlpyJrwn,wZvtZfHi3GHAGuCX,Waog,VU4D-MS5F,,1498922249662,
USD,card_pending,78.1,W60XbUWjhiol8zQf,,W60XbUWjhiol8zQf,wuwGfAadPBs7Qh4W,,CUB 4974,KFLU-ZN5V,V.29,1498922249809,
USD,init_deposit,20,8x8kQ2sfwlpyJrwn,,8x8kQ2sfwlpyJrwn,,w8x8kQ2swlpyJrwn,,V3ZB-TTIZ,ad24c674-4cfdff3c0,1498922273897,
USD,pay_from_bank,0,VDURcOgWUm30nILt,a0ik6tB6EzbhGHFT,VDURcOgWUm30nILt,wVDURcOgUm30nILt,wa0ik6tBEzbhGHFT,,QEU9-SACF,8c7468d5-4cfdff3c0,1498922437493,
USD,init_deposit,0,VDURcOgWUm30nILt,,VDURcOgWUm30nILt,,wVDURcOgUm30nILt,,QEU9-SACF,8c7468d5-4cfdff3c0,1498922437494,
USD,transfer,10,dMzHmyj1D2s0mfzH,,dMzHmyj1D2s0mfzH,whjVKZ7TqoV8Lg9J,wdMzHmyjD2s0mfzH,Inpp,YR9P-JW5N,,1498922492243,
USD,recurring_pay_from_bank,20,ZSvZ0USLAyMBFZvV,8MjBVxIqhyEdv7jF,ZSvZ0USLAyMBFZvV,wZSvZ0USAyMBFZvV,w8MjBVxIhyEdv7jF,Herare,G54Q-YTML,,1498922502355,
USD,pay_from_bank,20,ZSvZ0USLAyMBFZvV,8MjBVxIqhyEdv7jF,ZSvZ0USLAyMBFZvV,wZSvZ0USAyMBFZvV,w8MjBVxIhyEdv7jF,Herare,DQ5V-8LZB,c32f65fb-4cfdff3c0,1498922502590,G54Q-YTML
USD,init_deposit,20,ZSvZ0USLAyMBFZvV,,ZSvZ0USLAyMBFZvV,,wZSvZ0USAyMBFZvV,,DQ5V-8LZB,c32f65fb-4cfdff3c0,1498922502591,
USD,init_withdraw,5,wZpmD4X246WIPBXQ,,wZpmD4X246WIPBXQ,wwZpmD4X46WIPBXQ,,Julyrent,VUND-GM6B,d3b2de07-4cfdff3c0,1498922524293,
USD,card_auth,0,50q0a24WabZzaRFt,,50q0a24WabZzaRFt,wfummJn34R1lK30O,,PAYPAL    733   CAUS,CFPF-7ZTC,V.15,1498922556659,
USD,card_auth,38.5,a9bcyOHVuvskjTBz,,a9bcyOHVuvskjTBz,wTb2ngcToXrO1h8J,,TEZEL CHEVONIO  TXUS,4JCO-JJ9M,V.16,1498922665779,
USD,card_pending,38.5,a9bcyOHVuvskjTBz,,a9bcyOHVuvskjTBz,wTb2ngcToXrO1h8J,,TEZRON,4JCO-JJ9M,V.16,1498922672221,
USD,cancel,0,1qpC5OAnS2gvMrsr,cDaAvtejgC5VLKau,1qpC5OAnS2gvMrsr,wtZqFIoLIEnoToAP,wtZqFIoLIEnoToAP,,5PQY-ZTC1,,1498922898554,
USD,cancel,0,1qpC5OAnS2gvMrsr,cDaAvtejgC5VLKau,1qpC5OAnS2gvMrsr,wtZqFIoLIEnoToAP,wtZqFIoLIEnoToAP,,J3W2-TLSO,,1498922902569,
USD,cancel,0,1qpC5OAnS2gvMrsr,cDaAvtejgC5VLKau,1qpC5OAnS2gvMrsr,wtZqFIoLIEnoToAP,wtZqFIoLIEnoToAP,,OXUA-6VFU,,1498922907358,
USD,init_deposit,20,gyY4THHqNNuJIRo7,,gyY4THHqNNuJIRo7,,wgyY4THHNNuJIRo7,Tt,G8AY-YS29,977ecbf1-4cfdff3c0,1498922921853,
USD,create_wallet,0,rERtdgKtg8zBkqAb,,rERtdgKtg8zBkqAb,wrERtdgKg8zBkqAb,wrERtdgKg8zBkqAb,,QS1C-15JA,,1498922966607,
USD,create_wallet,0,2dTLnfatU38Zws60,,2dTLnfatU38Zws60,w2dTLnfaU38Zws60,w2dTLnfaU38Zws60,,TJRE-9TJG,,1498923009826,
USD,card_settle,16.2,FRMhCFQsjtOSCUEB,,FRMhCFQsjtOSCUEB,wSpOqsdr3Fek2IBz,,KING  0107,19HT-ZT7B,4a70b844-4cfdff3c0,1498923056727,
USD,card_settle,34.2,FRMhCFQsjtOSCUEB,,FRMhCFQsjtOSCUEB,wSpOqsdr3Fek2IBz,,KING  0107,AUOU-JDAM,4b70b844-4cfdff3c0,1498923057998,
USD,card_settle,31.23,91JCJ0e4JSNN4sYI,,91JCJ0e4JSNN4sYI,wX5tlf5zHViMwK7f,,SMUGMHOTOS,QPAK-KM2M,4c70b844-4cfdff3c0,1498923059480,
USD,card_settle,99.12,JxuzlVY0YzeiVMMM,,JxuzlVY0YzeiVMMM,wdCysQqYtFlcc7rk,,UBERMD6H,WC62-Q1IO,4d70b844-4cfdff3c0,1498923061610,
USD,transfer,84,FRMhCFQsjtOSCUEB,,FRMhCFQsjtOSCUEB,wSpOqsdr3Fek2IBz,wkUHI0gNWYmF4zhq,roup,19HT-ZT7B,,1498923063059,
USD,card_settle,4.1,dJLuCjLJNufZLmIi,,dJLuCjLJNufZLmIi,wWa324neXzJmCDGw,,STEAMG595229,AQ2Y-GW6R,e9ca954b-4cfdff3c0,1498923062234,
USD,transfer,66,FRMhCFQsjtOSCUEB,,FRMhCFQsjtOSCUEB,wSpOqsdr3Fek2IBz,wkUHI0gNWYmF4zhq,roup,AUOU-JDAM,,1498923064545,
USD,card_settle,27.17,DK1xHTyE8M2G35cW,,DK1xHTyE8M2G35cW,w3LeWBb7bSkyZE1p,,MIRAGEIF PIZ,9JYF-HHEM,ebca954b-4cfdff3c0,1498923064004,
USD,card_settle,69.3,jGaWDorBYYNdsEBT,,jGaWDorBYYNdsEBT,wxsZHysTjt0o8515,,USH ET CTR,ZU7C-QH6P,ecca954b-4cfdff3c0,1498923065381,
USD,card_settle,1.38,jGaWDorBYYNdsEBT,,jGaWDorBYYNdsEBT,wxsZHysTjt0o8515,,UNIVERS STOR,N4FE-1BT5,efca954b-4cfdff3c0,1498923066692,
USD,card_settle,51.6,YTpOU2uskScpyiKV,,YTpOU2uskScpyiKV,w7YUBVVBaGKNAFMe,,LARDNUTS,FA1C-OZDJ,f0ca954b-4cfdff3c0,1498923068245,
USD,card_settle,86.1,YTpOU2uskScpyiKV,,YTpOU2uskScpyiKV,w7YUBVVBaGKNAFMe,,JUROVE,H8AZ-LM2I,f1ca954b-4cfdff3c0,1498923069700,
USD,card_settle,95.11,yrwKhFaccERqWdDc,,yrwKhFaccERqWdDc,w5SjvGdl9hHd9nXt,,USH ET CTR,KI3F-RZPN,f2ca954b-4cfdff3c0,1498923071254,
USD,transfer,96,dJLuCjLJNufZLmIi,,dJLuCjLJNufZLmIi,wWa324neXzJmCDGw,wyi5spqeasTEKVOO,roup,AQ2Y-GW6R,,1498923074071,
USD,card_settle,88.4,G9MleuQnz4wqrp0k,,G9MleuQnz4wqrp0k,wVyqUdZgtGPVOGPX,,USH ET CTR,Q6OB-ALB6,c7d5af51-4cfdff3c0,1498923072717,
USD,card_settle,33.17,Ie5PhAUrIocvTbmn,,Ie5PhAUrIocvTbmn,wtLqXRFOv0OGJY5F,,KWIART,DCBO-PAFM,c8d5af51-4cfdff3c0,1498923074243,
USD,card_settle,4.5,JJM5RDZIcIAU6zpi,,JJM5RDZIcIAU6zpi,whIgyPkAhJZ2H4Hu,,MICRO STOR,Z8MT-JCYO,c9d5af51-4cfdff3c0,1498923075678,
USD,transfer,5.1,yrwKhFaccERqWdDc,,yrwKhFaccERqWdDc,w5SjvGdl9hHd9nXt,wT0WmykQxJ8oHrVU,roup,KI3F-RZPN,,1498923077949,
USD,card_settle,97.29,M1zbYHxNyZ4PUMER,,M1zbYHxNyZ4PUMER,wSUgkgPYdPbxwDKR,,HOBONE,9MW8-OQH5,cbd5af51-4cfdff3c0,1498923077497,
USD,card_settle,55,r8NHxKMxHnX4ERQF,,r8NHxKMxHnX4ERQF,w02w9W4Mji4lTxhv,,SHOPRRS SQ,N4QU-K4NQ,ccd5af51-4cfdff3c0,1498923078704,
USD,transfer,67,Ie5PhAUrIocvTbmn,,Ie5PhAUrIocvTbmn,wtLqXRFOv0OGJY5F,wiYh3fbzkk1e9vms,roup,DCBO-PAFM,,1498923080859,
USD,card_settle,50,3dHkQTpIyZxIEm3h,,3dHkQTpIyZxIEm3h,wIKAi3cE8QPmxva5,,MOUM,UYVW-5JKS,cdd5af51-4cfdff3c0,1498923080256,
USD,card_settle,6.4,XAlsVRJkABTwLDyQ,,XAlsVRJkABTwLDyQ,wLGo1bZC2OqcjAWm,,SPRINKES 307,SU9Y-P9P7,ced5af51-4cfdff3c0,1498923081753,
USD,transfer,3.1,M1zbYHxNyZ4PUMER,,M1zbYHxNyZ4PUMER,wSUgkgPYdPbxwDKR,wLIuUPFHX1IQfuGg,roup,9MW8-OQH5,,1498923083756,
USD,card_settle,3,srvGw8jHfX0wCZr7,,srvGw8jHfX0wCZr7,wci24KAs0sYC24IK,,WAL-1662,B38E-VBZR,8edccb57-4cfdff3c0,1498923083258,
USD,card_settle,99.19,3dxefstHpEcXtu3z,,3dxefstHpEcXtu3z,w9eVUA5PbbhBW8xs,,PORK,54FQ-1GXJ,90dccb57-4cfdff3c0,1498923084731,
USD,transfer,4.1,XAlsVRJkABTwLDyQ,,XAlsVRJkABTwLDyQ,wLGo1bZC2OqcjAWm,wAIouc3LEkmMohx8,roup,SU9Y-P9P7,,1498923088354,
